,Instance,Clear,Start Time,End Time,Duration,Deaths
240,2,False,2022-01-22 17:28:32,2022-01-22 17:31:53,0:03:21,8
241,2,False,2022-01-22 17:33:21,2022-01-22 17:34:20,0:00:59,8
242,2,False,2022-01-22 17:35:58,2022-01-22 17:39:36,0:03:38,10
243,2,False,2022-01-22 17:41:31,2022-01-22 17:44:36,0:03:05,8
244,2,False,2022-01-22 17:46:38,2022-01-22 17:48:18,0:01:40,8
245,2,False,2022-01-22 17:48:54,2022-01-22 17:49:55,0:01:01,8
246,2,False,2022-01-22 17:50:46,2022-01-22 17:51:59,0:01:13,8
247,2,False,2022-01-22 17:52:27,2022-01-22 17:53:33,0:01:06,8
248,2,False,2022-01-22 17:55:45,2022-01-22 17:57:21,0:01:36,8
249,2,False,2022-01-22 17:58:18,2022-01-22 18:01:51,0:03:33,10
250,2,False,2022-01-22 18:04:29,2022-01-22 18:08:02,0:03:33,10
251,2,False,2022-01-22 18:09:08,2022-01-22 18:10:44,0:01:36,8
252,2,False,2022-01-22 18:19:48,2022-01-22 18:20:49,0:01:01,8
253,2,False,2022-01-22 18:21:30,2022-01-22 18:24:47,0:03:17,8
254,2,False,2022-01-22 18:25:46,2022-01-22 18:28:32,0:02:46,8
255,2,False,2022-01-22 18:30:18,2022-01-22 18:33:31,0:03:13,8
256,2,False,2022-01-22 18:34:23,2022-01-22 18:38:18,0:03:55,8
257,2,False,2022-01-22 18:40:38,2022-01-22 18:40:48,0:00:10,8
258,2,False,2022-01-22 18:44:12,2022-01-22 18:47:27,0:03:15,8
259,2,False,2022-01-22 18:49:28,2022-01-22 18:53:28,0:04:00,9
260,2,False,2022-01-22 18:54:41,2022-01-22 18:55:37,0:00:56,8
261,2,False,2022-01-22 18:56:55,2022-01-22 19:00:53,0:03:58,8
262,2,False,2022-01-22 19:01:36,2022-01-22 19:03:12,0:01:36,8
263,2,False,2022-01-22 19:03:40,2022-01-22 19:05:01,0:01:21,8
264,2,False,2022-01-22 19:05:45,2022-01-22 19:09:44,0:03:59,11
265,2,False,2022-01-22 19:11:07,2022-01-22 19:12:29,0:01:22,8
266,2,False,2022-01-22 19:13:16,2022-01-22 19:15:47,0:02:31,9
267,2,False,2022-01-22 19:28:41,2022-01-22 19:32:14,0:03:33,8
268,2,False,2022-01-22 19:33:09,2022-01-22 19:36:45,0:03:36,9
269,2,False,2022-01-22 19:37:18,2022-01-22 19:38:31,0:01:13,8
270,2,False,2022-01-22 19:38:59,2022-01-22 19:43:10,0:04:11,9
271,2,False,2022-01-22 19:45:10,2022-01-22 19:49:37,0:04:27,8
272,2,False,2022-01-22 19:51:18,2022-01-22 19:52:46,0:01:28,8
273,2,False,2022-01-22 19:53:11,2022-01-22 19:57:37,0:04:26,10
274,2,False,2022-01-24 18:49:02,2022-01-24 18:50:10,0:01:08,10
275,2,False,2022-01-24 18:50:56,2022-01-24 18:55:49,0:04:53,8
276,2,False,2022-01-24 18:56:48,2022-01-24 19:02:44,0:05:56,12
277,2,False,2022-01-24 19:03:46,2022-01-24 19:10:17,0:06:31,8
278,2,False,2022-01-24 19:13:52,2022-01-24 19:20:25,0:06:33,10
279,2,False,2022-01-24 19:23:04,2022-01-24 19:24:17,0:01:13,8
280,2,False,2022-01-24 19:24:44,2022-01-24 19:31:15,0:06:31,10
281,2,False,2022-01-24 19:31:49,2022-01-24 19:39:36,0:07:47,12
282,2,False,2022-01-24 19:42:51,2022-01-24 19:51:20,0:08:29,19
283,2,False,2022-01-24 19:52:18,2022-01-24 19:59:05,0:06:47,10
292,2,False,2022-01-29 17:26:56,2022-01-29 17:31:20,0:04:24,8
293,2,False,2022-01-29 17:32:18,2022-01-29 17:32:50,0:00:32,8
294,2,False,2022-01-29 17:33:41,2022-01-29 17:37:45,0:04:04,9
295,2,False,2022-01-29 17:39:20,2022-01-29 17:40:55,0:01:35,8
296,2,False,2022-01-29 17:42:26,2022-01-29 17:45:59,0:03:33,8
297,2,False,2022-01-29 17:46:36,2022-01-29 17:50:24,0:03:48,10
298,2,False,2022-01-29 17:52:01,2022-01-29 17:56:27,0:04:26,8
299,2,False,2022-01-29 17:58:45,2022-01-29 18:02:50,0:04:05,9
300,2,False,2022-01-29 18:08:43,2022-01-29 18:12:52,0:04:09,10
301,2,False,2022-01-29 18:13:53,2022-01-29 18:17:54,0:04:01,8
302,2,False,2022-01-29 18:18:41,2022-01-29 18:22:46,0:04:05,9
303,2,False,2022-01-29 18:24:18,2022-01-29 18:27:56,0:03:38,10
304,2,False,2022-01-29 18:30:26,2022-01-29 18:34:59,0:04:33,9
305,2,False,2022-01-29 18:36:20,2022-01-29 18:40:47,0:04:27,10
306,2,False,2022-01-29 18:45:09,2022-01-29 18:49:09,0:04:00,8
307,2,False,2022-01-29 18:52:13,2022-01-29 18:57:27,0:05:14,9
308,2,False,2022-01-29 19:10:18,2022-01-29 19:14:46,0:04:28,9
309,2,False,2022-01-29 19:15:37,2022-01-29 19:21:44,0:06:07,11
310,2,False,2022-01-29 19:27:49,2022-01-29 19:34:25,0:06:36,11
311,2,False,2022-01-29 19:39:32,2022-01-29 19:44:28,0:04:56,8
312,2,False,2022-01-29 19:45:12,2022-01-29 19:47:03,0:01:51,8
313,2,False,2022-01-29 19:47:49,2022-01-29 19:49:46,0:01:57,9
314,2,False,2022-01-29 19:50:36,2022-01-29 19:54:34,0:03:58,9
315,2,False,2022-01-29 19:55:19,2022-01-29 20:01:59,0:06:40,11
316,2,False,2022-01-31 22:32:34,2022-01-31 22:33:58,0:01:24,8
317,2,False,2022-01-31 22:34:28,2022-01-31 22:40:51,0:06:23,11
318,2,False,2022-01-31 22:41:49,2022-01-31 22:46:40,0:04:51,10
319,2,False,2022-01-31 22:47:03,2022-01-31 22:51:31,0:04:28,9
320,2,False,2022-01-31 22:51:58,2022-01-31 22:57:03,0:05:05,9
321,2,False,2022-01-31 22:57:45,2022-01-31 23:04:15,0:06:30,11
322,2,False,2022-01-31 23:05:13,2022-01-31 23:06:41,0:01:28,8
323,2,False,2022-01-31 23:07:05,2022-01-31 23:13:41,0:06:36,11
324,2,False,2022-01-31 23:22:39,2022-01-31 23:24:15,0:01:36,9
325,2,False,2022-01-31 23:24:55,2022-01-31 23:29:20,0:04:25,9
326,2,False,2022-01-31 23:30:01,2022-01-31 23:37:40,0:07:39,20
327,2,False,2022-01-31 23:41:14,2022-01-31 23:49:52,0:08:38,18
331,2,False,2022-02-04 18:38:23,2022-02-04 18:42:37,0:04:14,9
332,2,False,2022-02-04 18:45:21,2022-02-04 18:49:48,0:04:27,10
333,2,False,2022-02-04 18:50:23,2022-02-04 18:54:00,0:03:37,9
334,2,False,2022-02-04 18:54:36,2022-02-04 18:58:49,0:04:13,10
335,2,False,2022-02-04 18:59:43,2022-02-04 19:06:28,0:06:45,10
336,2,False,2022-02-04 19:15:29,2022-02-04 19:18:48,0:03:19,9
337,2,False,2022-02-04 19:19:17,2022-02-04 19:25:51,0:06:34,11
338,2,False,2022-02-04 19:27:23,2022-02-04 19:33:35,0:06:12,10
339,2,False,2022-02-04 19:36:12,2022-02-04 19:40:18,0:04:06,9
340,2,False,2022-02-04 19:41:04,2022-02-04 19:45:18,0:04:14,9
341,2,False,2022-02-04 19:46:25,2022-02-04 19:51:09,0:04:44,9
342,2,False,2022-02-05 17:15:23,2022-02-05 17:21:01,0:05:38,11
343,2,False,2022-02-05 17:21:45,2022-02-05 17:30:12,0:08:27,15
344,2,False,2022-02-05 17:47:07,2022-02-05 17:53:20,0:06:13,8
345,2,False,2022-02-05 17:58:49,2022-02-05 18:05:49,0:07:00,16
346,2,False,2022-02-05 18:07:21,2022-02-05 18:14:07,0:06:46,9
347,2,False,2022-02-05 18:25:40,2022-02-05 18:28:47,0:03:07,8
348,2,False,2022-02-05 18:29:17,2022-02-05 18:33:25,0:04:08,9
349,2,False,2022-02-05 18:34:19,2022-02-05 18:38:20,0:04:01,8
350,2,False,2022-02-05 18:45:00,2022-02-05 18:53:26,0:08:26,15
351,2,False,2022-02-05 18:57:04,2022-02-05 19:01:13,0:04:09,9
352,2,False,2022-02-05 19:02:53,2022-02-05 19:11:36,0:08:43,20
353,2,False,2022-02-05 19:12:21,2022-02-05 19:19:14,0:06:53,14
354,2,False,2022-02-05 19:20:41,2022-02-05 19:28:23,0:07:42,8
355,2,False,2022-02-05 21:27:11,2022-02-05 21:31:43,0:04:32,10
356,2,False,2022-02-05 21:32:26,2022-02-05 21:41:14,0:08:48,15
357,2,False,2022-02-05 21:43:39,2022-02-05 21:43:59,0:00:20,8
358,2,False,2022-02-05 21:44:50,2022-02-05 21:54:59,0:10:09,23
359,2,False,2022-02-05 21:55:53,2022-02-05 21:59:39,0:03:46,9
360,2,False,2022-02-05 22:00:11,2022-02-05 22:02:04,0:01:53,8
361,2,False,2022-02-05 22:03:25,2022-02-05 22:10:55,0:07:30,15
362,2,False,2022-02-05 22:13:27,2022-02-05 22:20:41,0:07:14,13
363,2,False,2022-02-05 22:22:00,2022-02-05 22:25:59,0:03:59,9
364,2,False,2022-02-05 22:26:31,2022-02-05 22:28:10,0:01:39,8
365,2,False,2022-02-05 22:28:50,2022-02-05 22:38:46,0:09:56,13
366,2,False,2022-02-05 22:39:44,2022-02-05 22:47:02,0:07:18,9
367,2,True,2022-02-05 22:56:27,2022-02-05 23:07:18,0:10:51,0
374,2,False,2022-02-11 19:08:44,2022-02-11 19:10:22,0:01:38,8
375,2,False,2022-02-11 19:10:48,2022-02-11 19:14:22,0:03:34,10
376,2,False,2022-02-11 19:15:11,2022-02-11 19:19:44,0:04:33,9
377,2,False,2022-02-11 19:22:14,2022-02-11 19:24:03,0:01:49,8
378,2,False,2022-02-11 19:24:33,2022-02-11 19:31:07,0:06:34,12
379,2,False,2022-02-11 19:34:12,2022-02-11 19:38:44,0:04:32,8
380,2,False,2022-02-11 19:39:42,2022-02-11 19:43:43,0:04:01,8
381,2,False,2022-02-11 19:44:14,2022-02-11 19:45:42,0:01:28,8
382,2,False,2022-02-11 19:46:20,2022-02-11 19:50:11,0:03:51,9
383,2,False,2022-02-12 17:25:54,2022-02-12 17:27:31,0:01:37,8
384,2,False,2022-02-12 17:27:57,2022-02-12 17:32:16,0:04:19,10
385,2,False,2022-02-12 17:32:52,2022-02-12 17:39:24,0:06:32,11
386,2,False,2022-02-12 17:43:43,2022-02-12 17:49:46,0:06:03,8
387,2,False,2022-02-12 17:56:10,2022-02-12 18:00:22,0:04:12,9
388,2,False,2022-02-12 18:04:41,2022-02-12 18:06:08,0:01:27,8
389,2,False,2022-02-12 18:06:41,2022-02-12 18:10:32,0:03:51,8
390,2,False,2022-02-12 18:12:22,2022-02-12 18:14:39,0:02:17,8
391,2,False,2022-02-12 18:15:15,2022-02-12 18:22:07,0:06:52,11
392,2,False,2022-02-12 18:33:15,2022-02-12 18:40:03,0:06:48,9
393,2,False,2022-02-12 18:42:42,2022-02-12 18:49:02,0:06:20,11
394,2,False,2022-02-12 18:50:24,2022-02-12 18:54:57,0:04:33,9
395,2,False,2022-02-12 18:55:42,2022-02-12 19:01:45,0:06:03,8
396,2,False,2022-02-12 19:02:46,2022-02-12 19:06:50,0:04:04,9
397,2,False,2022-02-12 21:07:32,2022-02-12 21:13:53,0:06:21,10
398,2,False,2022-02-12 21:19:07,2022-02-12 21:20:42,0:01:35,8
399,2,False,2022-02-12 21:21:24,2022-02-12 21:31:16,0:09:52,12
400,2,False,2022-02-12 21:32:19,2022-02-12 21:33:51,0:01:32,8
401,2,False,2022-02-12 21:34:28,2022-02-12 21:43:56,0:09:28,16
402,2,False,2022-02-12 21:48:58,2022-02-12 21:54:51,0:05:53,8
403,2,False,2022-02-12 22:02:08,2022-02-12 22:06:14,0:04:06,8
404,2,False,2022-02-12 22:06:54,2022-02-12 22:13:21,0:06:27,10
405,2,False,2022-02-12 22:13:56,2022-02-12 22:23:30,0:09:34,13
406,2,False,2022-02-12 22:24:49,2022-02-12 22:33:26,0:08:37,10
407,2,False,2022-02-12 22:35:39,2022-02-12 22:45:31,0:09:52,11
408,2,False,2022-02-12 22:53:23,2022-02-12 23:01:04,0:07:41,16
409,2,False,2022-02-12 23:01:44,2022-02-12 23:09:45,0:08:01,12
410,2,False,2022-02-12 23:14:12,2022-02-12 23:22:42,0:08:30,9
411,2,False,2022-02-12 23:47:35,2022-02-12 23:51:38,0:04:03,8
412,2,False,2022-02-12 23:53:49,2022-02-13 00:02:24,0:08:35,10
413,2,False,2022-02-13 00:03:00,2022-02-13 00:12:33,0:09:33,9
414,2,True,2022-02-13 00:14:45,2022-02-13 00:25:31,0:10:46,4
418,2,False,2022-02-18 18:37:30,2022-02-18 18:42:28,0:04:58,10
419,2,False,2022-02-18 18:43:07,2022-02-18 18:51:05,0:07:58,10
420,2,False,2022-02-18 18:57:30,2022-02-18 19:01:32,0:04:02,8
421,2,False,2022-02-18 19:02:32,2022-02-18 19:09:17,0:06:45,8
422,2,False,2022-02-18 19:35:08,2022-02-18 19:36:31,0:01:23,8
423,2,False,2022-02-18 19:37:15,2022-02-18 19:44:07,0:06:52,12
424,2,False,2022-02-18 19:45:36,2022-02-18 19:47:02,0:01:26,8
425,2,False,2022-02-18 19:47:37,2022-02-18 19:54:49,0:07:12,9
426,2,False,2022-02-18 19:57:11,2022-02-18 20:04:00,0:06:49,10
427,2,False,2022-02-19 17:06:56,2022-02-19 17:08:09,0:01:13,8
428,2,False,2022-02-19 17:08:37,2022-02-19 17:09:58,0:01:21,8
429,2,False,2022-02-19 17:11:51,2022-02-19 17:13:18,0:01:27,8
430,2,False,2022-02-19 17:14:03,2022-02-19 17:15:21,0:01:18,8
431,2,False,2022-02-19 17:17:10,2022-02-19 17:25:12,0:08:02,9
432,2,False,2022-02-19 17:26:08,2022-02-19 17:27:29,0:01:21,8
433,2,False,2022-02-19 17:28:08,2022-02-19 17:35:40,0:07:32,9
434,2,False,2022-02-19 17:36:53,2022-02-19 17:37:28,0:00:35,8
435,2,False,2022-02-19 17:37:59,2022-02-19 17:46:02,0:08:03,13
436,2,False,2022-02-19 17:48:38,2022-02-19 17:56:38,0:08:00,9
437,2,False,2022-02-19 17:57:41,2022-02-19 18:06:22,0:08:41,12
438,2,False,2022-02-19 18:08:09,2022-02-19 18:16:50,0:08:41,11
439,2,False,2022-02-19 18:19:43,2022-02-19 18:23:59,0:04:16,9
440,2,False,2022-02-19 18:24:35,2022-02-19 18:33:50,0:09:15,14
441,2,False,2022-02-19 18:43:09,2022-02-19 18:49:39,0:06:30,10
442,2,False,2022-02-19 18:50:20,2022-02-19 18:51:10,0:00:50,8
443,2,False,2022-02-19 18:51:38,2022-02-19 18:54:44,0:03:06,8
444,2,False,2022-02-19 18:55:34,2022-02-19 19:05:14,0:09:40,18
445,2,False,2022-02-19 19:06:19,2022-02-19 19:10:45,0:04:26,9
446,2,False,2022-02-19 19:12:02,2022-02-19 19:20:38,0:08:36,10
447,2,False,2022-02-19 19:21:18,2022-02-19 19:28:25,0:07:07,11
448,2,False,2022-02-19 19:30:09,2022-02-19 19:39:53,0:09:44,15
449,2,False,2022-02-19 19:43:33,2022-02-19 19:51:56,0:08:23,10
450,2,False,2022-02-19 19:52:24,2022-02-19 19:59:14,0:06:50,8
451,2,False,2022-02-19 22:05:32,2022-02-19 22:12:19,0:06:47,11
452,2,False,2022-02-19 22:13:02,2022-02-19 22:17:24,0:04:22,9
453,2,False,2022-02-19 22:18:01,2022-02-19 22:24:10,0:06:09,8
454,2,False,2022-02-19 22:24:40,2022-02-19 22:33:04,0:08:24,14
455,2,False,2022-02-19 22:44:58,2022-02-19 22:51:04,0:06:06,11
456,2,False,2022-02-19 22:51:28,2022-02-19 22:52:10,0:00:42,8
457,2,False,2022-02-19 22:52:56,2022-02-19 23:01:02,0:08:06,9
458,2,False,2022-02-19 23:01:39,2022-02-19 23:08:36,0:06:57,11
459,2,False,2022-02-19 23:09:07,2022-02-19 23:17:13,0:08:06,8
460,2,False,2022-02-19 23:18:24,2022-02-19 23:27:09,0:08:45,11
461,2,False,2022-02-19 23:47:03,2022-02-19 23:48:38,0:01:35,8
462,2,False,2022-02-19 23:49:11,2022-02-19 23:55:24,0:06:13,8
463,2,False,2022-02-19 23:56:28,2022-02-19 23:57:03,0:00:35,8
464,2,False,2022-02-19 23:57:41,2022-02-20 00:08:26,0:10:45,14
465,2,True,2022-02-20 00:09:16,2022-02-20 00:19:43,0:10:27,4
485,2,False,2022-02-25 19:00:30,2022-02-25 19:09:09,0:08:39,8
486,2,False,2022-02-25 19:10:54,2022-02-25 19:15:27,0:04:33,10
487,2,False,2022-02-25 19:15:51,2022-02-25 19:25:13,0:09:22,18
488,2,False,2022-02-25 19:28:38,2022-02-25 19:35:20,0:06:42,8
489,2,False,2022-02-25 19:36:05,2022-02-25 19:45:57,0:09:52,13
490,2,False,2022-02-25 19:47:39,2022-02-25 19:53:03,0:05:24,8
491,2,False,2022-02-26 17:07:00,2022-02-26 17:11:08,0:04:08,9
492,2,False,2022-02-26 17:11:42,2022-02-26 17:20:29,0:08:47,16
493,2,False,2022-02-26 17:21:14,2022-02-26 17:27:58,0:06:44,12
494,2,False,2022-02-26 17:28:36,2022-02-26 17:36:33,0:07:57,10
495,2,False,2022-02-26 17:37:02,2022-02-26 17:48:00,0:10:58,17
496,2,False,2022-02-26 17:49:10,2022-02-26 17:49:17,0:00:07,8
497,2,False,2022-02-26 17:49:50,2022-02-26 17:49:55,0:00:05,8
498,2,False,2022-02-26 17:53:57,2022-02-26 17:59:27,0:05:30,8
499,2,False,2022-02-26 18:00:20,2022-02-26 18:11:24,0:11:04,12
500,2,False,2022-02-26 18:12:36,2022-02-26 18:16:40,0:04:04,8
501,2,True,2022-02-26 18:17:46,2022-02-26 18:28:39,0:10:53,2
520,2,False,2022-03-04 19:22:05,2022-03-04 19:28:52,0:06:47,9
521,2,False,2022-03-04 19:29:22,2022-03-04 19:37:59,0:08:37,13
522,2,False,2022-03-04 19:39:16,2022-03-04 19:50:15,0:10:59,11
523,2,False,2022-03-04 19:52:15,2022-03-04 19:58:35,0:06:20,10
524,2,False,2022-03-05 17:10:24,2022-03-05 17:12:02,0:01:38,8
525,2,False,2022-03-05 17:13:19,2022-03-05 17:21:58,0:08:39,8
526,2,False,2022-03-05 17:22:30,2022-03-05 17:30:20,0:07:50,10
527,2,False,2022-03-05 17:32:07,2022-03-05 17:36:07,0:04:00,8
528,2,False,2022-03-05 17:36:34,2022-03-05 17:43:21,0:06:47,8
529,2,False,2022-03-05 17:47:08,2022-03-05 17:56:30,0:09:22,9
530,2,False,2022-03-05 17:59:56,2022-03-05 18:06:01,0:06:05,12
531,2,False,2022-03-05 18:06:40,2022-03-05 18:16:11,0:09:31,17
532,2,False,2022-03-05 18:18:53,2022-03-05 18:25:36,0:06:43,8
533,2,False,2022-03-05 18:37:19,2022-03-05 18:41:19,0:04:00,8
534,2,True,2022-03-05 18:42:23,2022-03-05 18:53:20,0:10:57,3
550,2,False,2022-03-11 18:28:47,2022-03-11 18:35:37,0:06:50,9
551,2,False,2022-03-11 18:36:08,2022-03-11 18:45:36,0:09:28,17
552,2,False,2022-03-11 18:46:04,2022-03-11 18:46:32,0:00:28,8
553,2,True,2022-03-11 18:48:12,2022-03-11 18:59:01,0:10:49,2
593,2,True,2022-03-18 18:40:22,2022-03-18 18:51:05,0:10:43,4
629,2,False,2022-03-25 18:51:47,2022-03-25 19:00:20,0:08:33,8
630,2,False,2022-03-25 19:01:16,2022-03-25 19:09:45,0:08:29,8
631,2,False,2022-03-25 19:10:47,2022-03-25 19:12:00,0:01:13,8
632,2,False,2022-03-25 19:12:56,2022-03-25 19:23:54,0:10:58,14
633,2,False,2022-03-25 19:25:08,2022-03-25 19:29:24,0:04:16,9
634,2,True,2022-03-25 19:30:09,2022-03-25 19:40:31,0:10:22,0
662,2,False,2022-04-01 18:48:55,2022-04-01 18:59:05,0:10:10,16
663,2,False,2022-04-01 19:00:06,2022-04-01 19:08:36,0:08:30,11
664,2,False,2022-04-01 19:09:55,2022-04-01 19:18:33,0:08:38,10
665,2,False,2022-04-01 19:20:18,2022-04-01 19:21:52,0:01:34,8
666,2,False,2022-04-01 19:22:24,2022-04-01 19:31:41,0:09:17,10
667,2,False,2022-04-01 19:32:19,2022-04-01 19:41:48,0:09:29,13
668,2,False,2022-04-02 17:18:56,2022-04-02 17:28:23,0:09:27,12
669,2,False,2022-04-02 17:29:22,2022-04-02 17:30:43,0:01:21,8
670,2,False,2022-04-02 17:55:33,2022-04-02 18:03:44,0:08:11,12
671,2,True,2022-04-02 18:04:45,2022-04-02 18:15:10,0:10:25,2
697,2,False,2022-04-08 19:23:46,2022-04-08 19:29:00,0:05:14,9
698,2,False,2022-04-08 19:29:42,2022-04-08 19:38:27,0:08:45,13
699,2,False,2022-04-09 17:42:24,2022-04-09 17:43:31,0:01:07,8
700,2,False,2022-04-09 17:44:50,2022-04-09 17:47:30,0:02:40,10
701,2,False,2022-04-09 17:48:02,2022-04-09 17:51:36,0:03:34,9
702,2,False,2022-04-09 17:52:26,2022-04-09 17:59:09,0:06:43,9
703,2,False,2022-04-09 18:01:15,2022-04-09 18:09:48,0:08:33,15
704,2,True,2022-04-09 18:23:48,2022-04-09 18:34:13,0:10:25,4
735,2,False,2022-04-17 01:02:48,2022-04-17 01:04:00,0:01:12,9
736,2,False,2022-04-17 01:04:30,2022-04-17 01:05:59,0:01:29,8
737,2,False,2022-04-17 01:07:12,2022-04-17 01:07:46,0:00:34,8
738,2,False,2022-04-17 01:35:25,2022-04-17 01:39:04,0:03:39,9
739,2,False,2022-04-17 01:41:34,2022-04-17 01:50:38,0:09:04,10
740,2,False,2022-04-17 01:51:38,2022-04-17 01:55:42,0:04:04,8
741,2,False,2022-04-17 01:56:13,2022-04-17 01:57:41,0:01:28,8
742,2,False,2022-04-17 01:58:12,2022-04-17 02:02:48,0:04:36,9
743,2,False,2022-04-17 02:03:24,2022-04-17 02:13:24,0:10:00,18
744,2,False,2022-04-22 00:54:12,2022-04-22 00:57:50,0:03:38,8
745,2,False,2022-04-22 00:58:24,2022-04-22 01:06:24,0:08:00,11
746,2,False,2022-04-22 01:07:33,2022-04-22 01:14:44,0:07:11,14
747,2,True,2022-04-22 01:15:35,2022-04-22 01:24:45,0:09:10,6
849,2,False,2022-04-29 19:35:42,2022-04-29 19:38:26,0:02:44,10
850,2,False,2022-04-29 19:39:45,2022-04-29 19:46:25,0:06:40,15
851,2,False,2022-04-29 19:55:10,2022-04-29 19:56:38,0:01:28,8
852,2,False,2022-04-29 19:57:25,2022-04-29 20:04:14,0:06:49,11
853,2,False,2022-04-30 18:01:49,2022-04-30 18:10:23,0:08:34,12
854,2,False,2022-04-30 18:11:54,2022-04-30 18:13:29,0:01:35,8
855,2,False,2022-04-30 18:15:32,2022-04-30 18:22:24,0:06:52,10
856,2,False,2022-04-30 18:24:19,2022-04-30 18:28:22,0:04:03,10
857,2,False,2022-04-30 18:28:54,2022-04-30 18:35:00,0:06:06,8
858,2,False,2022-04-30 18:36:04,2022-04-30 18:44:09,0:08:05,16
859,2,False,2022-04-30 18:51:19,2022-04-30 18:51:59,0:00:40,8
860,2,False,2022-04-30 18:54:01,2022-04-30 18:55:32,0:01:31,8
861,2,False,2022-04-30 18:56:01,2022-04-30 18:57:29,0:01:28,8
862,2,False,2022-04-30 18:58:15,2022-04-30 18:59:58,0:01:43,8
863,2,False,2022-04-30 19:00:26,2022-04-30 19:09:01,0:08:35,15
864,2,False,2022-04-30 19:19:49,2022-04-30 19:23:24,0:03:35,8
865,2,False,2022-04-30 19:23:52,2022-04-30 19:34:12,0:10:20,16
866,2,True,2022-04-30 19:36:53,2022-04-30 19:47:30,0:10:37,3
897,2,False,2022-05-03 20:27:44,2022-05-03 20:34:25,0:06:41,8
898,2,False,2022-05-03 20:36:38,2022-05-03 20:40:55,0:04:17,9
899,2,False,2022-05-03 20:41:30,2022-05-03 20:49:49,0:08:19,9
900,2,False,2022-05-03 20:57:09,2022-05-03 21:03:58,0:06:49,11
901,2,False,2022-05-03 21:05:04,2022-05-03 21:13:18,0:08:14,12
902,2,False,2022-05-03 21:18:33,2022-05-03 21:25:11,0:06:38,8
1091,2,False,2022-05-27 19:01:24,2022-05-27 19:08:14,0:06:50,11
1092,2,False,2022-05-27 19:10:39,2022-05-27 19:17:29,0:06:50,9
1093,2,False,2022-05-27 19:18:05,2022-05-27 19:27:52,0:09:47,18
1094,2,False,2022-05-27 19:28:28,2022-05-27 19:39:32,0:11:04,18
1095,2,True,2022-05-27 19:43:35,2022-05-27 19:54:09,0:10:34,5
466,3,False,2022-02-20 01:01:02,2022-02-20 01:02:22,0:01:20,8
467,3,False,2022-02-20 01:03:52,2022-02-20 01:06:36,0:02:44,12
468,3,False,2022-02-20 01:11:30,2022-02-20 01:13:06,0:01:36,8
469,3,False,2022-02-20 01:14:33,2022-02-20 01:17:04,0:02:31,10
470,3,False,2022-02-20 01:21:34,2022-02-20 01:22:50,0:01:16,8
471,3,False,2022-02-20 01:25:20,2022-02-20 01:27:57,0:02:37,9
472,3,False,2022-02-20 01:28:57,2022-02-20 01:32:52,0:03:55,10
473,3,False,2022-02-20 01:33:54,2022-02-20 01:34:37,0:00:43,9
474,3,False,2022-02-20 01:35:14,2022-02-20 01:37:53,0:02:39,9
475,3,False,2022-02-20 01:38:46,2022-02-20 01:41:25,0:02:39,9
476,3,False,2022-02-20 01:42:20,2022-02-20 01:44:56,0:02:36,12
477,3,False,2022-02-20 01:46:31,2022-02-20 01:48:01,0:01:30,9
